2024-04-03,17.387409065957975,78.49943675579021,42
2024-04-03,17.33985020602602,78.45841041284271,12
2024-04-03,17.373120638662147,78.49705732203951,124
2024-04-03,17.39395848484793,78.4998329910205,120
2024-04-03,17.367477071691575,78.46278980030603,149
2024-04-03,17.3603540971124,78.44884026381453,188
2024-04-03,17.330154088573174,78.4507248908648,45
2024-04-03,17.39148491377534,78.49032004382937,71
2024-04-03,17.312953535768386,78.48762585196309,147
2024-04-03,17.37333158232255,78.45373308407116,9
2024-04-03,17.37704782251696,78.41126446192263,24
2024-04-03,17.352113598724216,78.43594586720351,112
2024-04-04,17.35102236185724,78.45564401926492,55
2024-04-04,17.396677795911085,78.43490752329386,48
2024-04-04,17.371968888778728,78.40997799126332,72
2024-04-04,17.333995264191337,78.42717518398022,155
2024-04-04,17.409940160892596,78.43658436198895,187
2024-04-04,17.391219756444695,78.49613926035882,51
2024-04-04,17.36697945905891,78.48111933353808,165
2024-04-04,17.384838396256338,78.48347293342273,154
2024-04-04,17.387409065957975,78.49943675579021,200
2024-04-04,17.33985020602602,78.45841041284271,15
2024-04-04,17.373120638662147,78.49705732203951,141
2024-04-04,17.39395848484793,78.4998329910205,0
2024-04-04,17.367477071691575,78.46278980030603,159
2024-04-04,17.3603540971124,78.44884026381453,171
2024-04-04,17.330154088573174,78.4507248908648,139
2024-04-04,17.39148491377534,78.49032004382937,34
2024-04-04,17.312953535768386,78.48762585196309,44
2024-04-04,17.37333158232255,78.45373308407116,116
2024-04-04,17.37704782251696,78.41126446192263,71
2024-04-04,17.352113598724216,78.43594586720351,117
2024-04-05,17.35102236185724,78.45564401926492,141
2024-04-05,17.396677795911085,78.43490752329386,77
2024-04-05,17.371968888778728,78.40997799126332,79
2024-04-05,17.333995264191337,78.42717518398022,102
2024-04-05,17.409940160892596,78.43658436198895,157
2024-04-05,17.391219756444695,78.49613926035882,49
2024-04-05,17.36697945905891,78.48111933353808,77
2024-04-05,17.384838396256338,78.48347293342273,167
2024-04-05,17.387409065957975,78.49943675579021,107
2024-04-05,17.33985020602602,78.45841041284271,163
2024-04-05,17.373120638662147,78.49705732203951,61
2024-04-05,17.39395848484793,78.4998329910205,114
2024-04-05,17.367477071691575,78.46278980030603,23
2024-04-05,17.3603540971124,78.44884026381453,99
2024-04-05,17.330154088573174,78.4507248908648,168
2024-04-05,17.39148491377534,78.49032004382937,79
2024-04-05,17.312953535768386,78.48762585196309,158
2024-04-05,17.37333158232255,78.45373308407116,56
2024-04-05,17.37704782251696,78.41126446192263,118
2024-04-05,17.352113598724216,78.43594586720351,172
2024-04-06,17.35102236185724,78.45564401926492,73
2024-04-06,17.396677795911085,78.43490752329386,110
2024-04-06,17.371968888778728,78.40997799126332,142
2024-04-06,17.333995264191337,78.42717518398022,195
2024-04-06,17.409940160892596,78.43658436198895,53
2024-04-06,17.391219756444695,78.49613926035882,131
2024-04-06,17.36697945905891,78.48111933353808,49
2024-04-06,17.384838396256338,78.48347293342273,174
2024-04-06,17.387409065957975,78.49943675579021,38
2024-04-06,17.33985020602602,78.45841041284271,10
2024-04-06,17.373120638662147,78.49705732203951,171
2024-04-06,17.39395848484793,78.4998329910205,169
2024-04-06,17.367477071691575,78.46278980030603,163
2024-04-06,17.3603540971124,78.44884026381453,168
2024-04-06,17.330154088573174,78.4507248908648,38
2024-04-06,17.39148491377534,78.49032004382937,132
2024-04-06,17.312953535768386,78.48762585196309,50
2024-04-06,17.37333158232255,78.45373308407116,20
2024-04-06,17.37704782251696,78.41126446192263,22
2024-04-06,17.352113598724216,78.43594586720351,162
2024-04-07,17.35102236185724,78.45564401926492,4
2024-04-07,17.396677795911085,78.43490752329386,78
2024-04-07,17.371968888778728,78.40997799126332,36
2024-04-07,17.333995264191337,78.42717518398022,5
2024-04-07,17.409940160892596,78.43658436198895,122
2024-04-07,17.391219756444695,78.49613926035882,26
2024-04-07,17.36697945905891,78.48111933353808,30
2024-04-07,17.384838396256338,78.48347293342273,136
2024-04-07,17.387409065957975,78.49943675579021,2
2024-04-07,17.33985020602602,78.45841041284271,118
2024-04-07,17.373120638662147,78.49705732203951,126
2024-04-07,17.39395848484793,78.4998329910205,168
2024-04-07,17.367477071691575,78.46278980030603,131
2024-04-07,17.3603540971124,78.44884026381453,55
2024-04-07,17.330154088573174,78.4507248908648,54
2024-04-07,17.39148491377534,78.49032004382937,55
2024-04-07,17.312953535768386,78.48762585196309,1
2024-04-07,17.37333158232255,78.45373308407116,78
2024-04-07,17.37704782251696,78.41126446192263,115
2024-04-07,17.352113598724216,78.43594586720351,181
